frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z
1755,87.75,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.50175476074219,26.65715217590332,0.001900367671623826,179.98858642578125,0.23698990300365674,-66.47689819335938,26.653240203857422,-0.048555195331573486
1756,87.80000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.52629852294922,26.660707473754883,0.0018985747592523694,-179.90159606933594,0.24533824115640623,-66.50052642822266,26.656824111938477,-0.04857165366411209
1757,87.85000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.549072265625,26.664323806762695,0.001896552974358201,179.9991912841797,0.22777925202089738,-66.52516174316406,26.660371780395508,-0.04863030090928078
1758,87.9,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.57286834716797,26.667892456054688,0.0018949889345094562,-179.88526916503906,0.2376699393986389,-66.54788208007812,26.66399383544922,-0.04862898215651512
1759,87.95,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.5948715209961,26.671518325805664,0.0018935012631118298,-179.98797607421875,0.2201548053542144,-66.57176971435547,26.66755485534668,-0.04867878556251526
1760,88.0,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.61609649658203,26.675199508666992,0.0018921279115602374,179.8740692138672,0.21241353016748085,-66.59381103515625,26.671180725097656,-0.0487683080136776
1761,88.05000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.63848876953125,26.67888069152832,0.0018909453647211194,-179.99822998046875,0.22383181679236164,-66.61497497558594,26.674861907958984,-0.04877719655632973
1762,88.10000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.65926361083984,26.68260383605957,0.0018897246336564422,179.87632751464844,0.2080001486548427,-66.637451171875,26.678539276123047,-0.048751506954431534
1763,88.15,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.68150329589844,26.686262130737305,0.0018888091435655951,-179.98817443847656,0.22223623552573907,-66.65814971923828,26.682268142700195,-0.0487438440322876
1764,88.2,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.7021255493164,26.68999671936035,0.0018876647809520364,179.89002990722656,0.20646989018494752,-66.68047332763672,26.6859188079834,-0.04876772686839104
1765,88.25,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.72406768798828,26.69366455078125,0.0018869781633839011,-179.97433471679688,0.2192163182092917,-66.7010269165039,26.689659118652344,-0.04874786362051964
1766,88.30000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.744384765625,26.697397232055664,0.0018859863048419356,179.90557861328125,0.20341739241930906,-66.72305297851562,26.693321228027344,-0.04877905547618866
1767,88.35000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.76617431640625,26.701061248779297,0.0018856048118323088,-179.95985412597656,0.2176597811945849,-66.74329376220703,26.697059631347656,-0.048758115619421005
1768,88.4,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.78633880615234,26.704784393310547,0.0018848800100386143,179.9211883544922,0.20188967987767023,-66.76516723632812,26.70071792602539,-0.04879043996334076
1769,88.45,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.80783081054688,26.70844268798828,0.00188446044921875,-179.94546508789062,0.21464245619452643,-66.78526306152344,26.70444679260254,-0.048770174384117126
1770,88.5,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.82783508300781,26.71217918395996,0.0018838500836864114,179.93663024902344,0.2003321506380143,-66.80683135986328,26.708097457885742,-0.048803675919771194
1771,88.55000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.84916687011719,26.715848922729492,0.0018833159701898694,-179.93128967285156,0.21311657396216582,-66.82676696777344,26.71183967590332,-0.048789165914058685
1772,88.60000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.86888122558594,26.719600677490234,0.0018827819731086493,179.95169067382812,0.19731314899681768,-66.84818267822266,26.71550178527832,-0.04887755960226059
1773,88.65,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.89020538330078,26.7232666015625,0.0018825149163603783,-179.91758728027344,0.2130540846329212,-66.86781311035156,26.719261169433594,-0.048801522701978683
